restaurant_id,name,country,city,cuisine,latitude,longitude
2881,Seafood,Singapore,Singapore,,1.281432,103.823229
2882,TungLok Seafood,Singapore,Singapore,seafood,1.284366,103.865426
2883,Marguerite,Singapore,Singapore,,1.284864,103.864031
2884,Yum Cha Chinatown,Singapore,Singapore,chinese;dim_sum,1.282919,103.843917
2885,Hong Lim Food Centre,Singapore,Singapore,asian,1.28528,103.845981
2886,Ghim Moh Road Food Centre,Singapore,Singapore,,1.310954,103.788146
2887,Clementi Ave 2 Food Centre,Singapore,Singapore,,1.314283,103.770797
2888,Fusion Spoon,Singapore,Singapore,regional,1.30778,103.818364
2889,Fico,Singapore,Singapore,thai;seafood,1.310538,103.946243
2890,Sakunthala's,Singapore,Singapore,,1.309287,103.855755
2891,,Singapore,Singapore,,1.312819,103.765211
2892,Boon Tong Kee,Singapore,Singapore,,1.319849,103.862349
2893,,Singapore,Singapore,,1.294655,103.852613
2894,,Singapore,Singapore,,1.412193,103.845444
2895,Ah Meng Restaurant,Singapore,Singapore,local;indian;chinese;japanese,1.40419,103.793601
2896,Hard Rock Cafe,Singapore,Singapore,,1.305887,103.828177
2897,Black Angus Steak House,Singapore,Singapore,,1.306673,103.828197
2898,Gerry's Grill,Singapore,Singapore,filipino,1.302835,103.840585
2899,Dashi Master Marusaya,Singapore,Singapore,japanese,1.289982,103.837328
2900,Long Beach @ Robertson Quay,Singapore,Singapore,seafood,1.289674,103.839116
2901,Epicurious,Singapore,Singapore,,1.290365,103.839618
2902,Kingdom of Belgians - KOB,Singapore,Singapore,belgian;french;european,1.289868,103.8375
2903,Modesto's,Singapore,Singapore,pizza,1.306587,103.828245
2904,Jaan,Singapore,Singapore,international,1.293166,103.853301
2905,Bosses,Singapore,Singapore,chinese,1.2636,103.820933
2906,Shinji by Kanesaka,Singapore,Singapore,sushi,1.294724,103.854586
2907,Casa Vostra,Singapore,Singapore,italian,1.293225,103.853234
2908,MOS Burger,Singapore,Singapore,,1.300143,103.844557
2909,Tim Ho Wan,Singapore,Singapore,chinese,1.299817,103.845253
2910,Tang Tea House,Singapore,Singapore,chinese;western,1.331644,103.947092
2911,Capital Restaurant Pte Ltd,Singapore,Singapore,,1.28094,103.840936
2912,Pasta Inc,Singapore,Singapore,,1.28007,103.841631
2913,Grand Mandarina,Singapore,Singapore,,1.280878,103.840884
2914,Sakunthala's Food Palace,Singapore,Singapore,indian,1.308745,103.851257
2915,Ourmakan Shop,Singapore,Singapore,,1.308675,103.851223
2916,New Everest Kitchen Singapore,Singapore,Singapore,,1.308691,103.851661
2917,Swadishta,Singapore,Singapore,,1.308515,103.851526
2918,De Classic Golden Spoon Pte Ltd,Singapore,Singapore,,1.283782,103.833376
2919,,Singapore,Singapore,,1.301956,103.772473
2920,Nic & Tom Eatery,Singapore,Singapore,,1.281639,103.844491
2921,Spring Court Resaurant,Singapore,Singapore,chinese,1.284388,103.844553
2922,Lee Tong Kee Ipoh Hor Fun Restaurant,Singapore,Singapore,,1.281564,103.844744
2923,The House of Steamboat,Singapore,Singapore,,1.298239,103.856861
2924,Ramen Keisuke Tonkotsu King Four Season,Singapore,Singapore,ramen,1.300983,103.855335
2925,,Singapore,Singapore,,1.288757,103.85115
2926,Foodfare,Singapore,Singapore,,1.440386,103.801404
2927,Mo's,Singapore,Singapore,seafood,1.339819,103.706372
2928,Pizza Hut,Singapore,Singapore,pizza,1.34,103.706307
2929,KOPI+ (Food Court),Singapore,Singapore,regional,1.350086,103.843149
2930,,Singapore,Singapore,,1.430865,103.779925
2931,The Cajun Kings,Singapore,Singapore,Cajun_Food,1.347481,103.867513
2932,Ya Hua Bak Kut Teh,Singapore,Singapore,chinese,1.272243,103.842093
2933,New Green Pasture Cafe (新綠園有機養生料理坊),Singapore,Singapore,chinese;korean;thai;western,1.300606,103.852091
2934,Picotin,Singapore,Singapore,european,1.287041,103.853485
2935,Charlie's Corner #01-70,Singapore,Singapore,burger;hot_dog;grill;sausage;steak_house;american;pasta;pizza;diner;fish_and_chips;barbecue;fish,1.38907,103.988457
2936,Ci Yan Organic Vegetarian Health Food,Singapore,Singapore,chinese,1.281996,103.844863
2937,La Pizzaiola,Singapore,Singapore,italian,1.347404,103.86761
2938,Ah Hua Kelong,Singapore,Singapore,burger;seafood,1.347201,103.867869
2939,Sunset Grill & Pub,Singapore,Singapore,Spicy_buffalo_wings.,1.396818,103.872903
2940,Bongo Burger,Singapore,Singapore,,1.403715,103.788995
2941,Malaysia Boleh!,Singapore,Singapore,malaysian,1.338936,103.705126
2942,Shish Mahal,Singapore,Singapore,indian;nepalese,1.304099,103.850589
2943,Tippling Club,Singapore,Singapore,international,1.279491,103.843763
2944,Shahi Maharani,Singapore,Singapore,indian,1.293561,103.853297
2945,Eight Treasures Vegetarian,Singapore,Singapore,chinese,1.281184,103.84452
2946,Daehwa Korean,Singapore,Singapore,korean,1.299314,103.787715
2947,New Hawa Restaurant,Singapore,Singapore,chinese;local;seafood,1.326723,103.91906
2948,Pizza Hut,Singapore,Singapore,pizza,1.265235,103.820068
2949,Coffee Shop,Singapore,Singapore,,1.333843,103.697325
2950,Jack's Place,Singapore,Singapore,,1.334874,103.705955
2951,,Singapore,Singapore,,1.349003,103.754764
2952,Astons,Singapore,Singapore,,1.310838,103.856592
2953,Brewerkz,Singapore,Singapore,,1.306796,103.828079
2954,Food Lot,Singapore,Singapore,,1.30552,103.823045
2955,S11,Singapore,Singapore,,1.429926,103.773703
2956,Food Loft,Singapore,Singapore,,1.429894,103.774693
2957,S11,Singapore,Singapore,,1.433315,103.775814
2958,Chang Cheng,Singapore,Singapore,,1.433306,103.775392
2959,Fo You Yuan Vegetarian Restaurant (佛有緣素食餐館),Singapore,Singapore,,1.310107,103.856927
2960,Zen Fut Sai Kai Vegetarian Restaurant (正佛世界素食社),Singapore,Singapore,,1.309804,103.857201
2961,Fou Guan Yuan Vegetarian Food (佛光緣),Singapore,Singapore,,1.308807,103.8616
2962,Xin Man Yuan Vegetarian Restaurant (心滿園素食館),Singapore,Singapore,,1.285907,103.844161
2963,The REAL Hut (原愫小築),Singapore,Singapore,,1.317406,103.87878
2964,Delisnacks (德利食),Singapore,Singapore,,1.317036,103.879712
2965,Eight Immortals Vegetarian,Singapore,Singapore,,1.333509,103.742247
2966,Mufiz Prata Corner,Singapore,Singapore,,1.312297,103.878027
2967,Hong Kong Dim Sum Shop,Singapore,Singapore,,1.300262,103.852103
2968,Kwan Im Vegetarian Restaurant (東南亞觀音素食館),Singapore,Singapore,,1.301014,103.853233
2969,Xing Hua Vegetarian Restaurant (興化素食館),Singapore,Singapore,,1.300508,103.851922
2970,齋 咖哩飯,Singapore,Singapore,,1.301536,103.853969
2971,Herbivore,Singapore,Singapore,japanese;western,1.300638,103.852034
2972,Tekka Food Centre,Singapore,Singapore,,1.305983,103.850545
2973,Haidilao Hot Pot,Singapore,Singapore,chinese;hot_pot,1.299342,103.854119
2974,Ah Yat Abalone,Singapore,Singapore,,1.297511,103.852784
2975,Suk Seong Do,Singapore,Singapore,korean,1.274644,103.843706
2976,Yayoi,Singapore,Singapore,,1.29956,103.853917
2977,,Singapore,Singapore,,1.314812,103.850593
2978,,Singapore,Singapore,,1.315215,103.850146
2979,,Singapore,Singapore,,1.315659,103.849485
2980,Saizeriya,Singapore,Singapore,italian,1.300352,103.839576
2981,Saizeriya,Singapore,Singapore,,1.311415,103.856147
2982,Josh's Grill,Singapore,Singapore,western,1.301155,103.83868
2983,Gyoza King,Singapore,Singapore,japanese,1.276817,103.84374
2984,Ikkousha Hakata Ramen,Singapore,Singapore,japanese,1.277032,103.843245
2985,Keisuke Tonkotsu King,Singapore,Singapore,japanese,1.276777,103.844019
2986,Ramen Keisuke Tori King,Singapore,Singapore,japanese,1.274715,103.843722
2987,Pine Tree Cafe (長春樹),Singapore,Singapore,,1.300546,103.852225
2988,Pine Tree Cafe (長春樹),Singapore,Singapore,chinese,1.300569,103.852036
2989,Tian Yuan Healthy Vegetarian Food Paradise (田園健康素食品),Singapore,Singapore,,1.300458,103.852316
2990,Bikanervala,Singapore,Singapore,,1.305132,103.852094
2991,Chettynad Curry Palace (செட்ழநரஞ கறி பேலஸ்),Singapore,Singapore,,1.305823,103.854308
2992,KHAN Restaurant,Singapore,Singapore,,1.305936,103.852322
2993,Premaas Cuisine,Singapore,Singapore,indian,1.304964,103.852015
2994,Restaurant Barakath (ரெஸ்ட்டாரன்ட் பரக்கத்),Singapore,Singapore,,1.304983,103.852262
2995,Veggie Cottage,Singapore,Singapore,,1.304956,103.85229
2996,Heng Heng Bak Kut Teh,Singapore,Singapore,chinese,1.31447,103.853758
2997,Ang Mo Kio Blk 724 Food Centre,Singapore,Singapore,,1.372193,103.846601
2998,Teck Ghee Food Centre,Singapore,Singapore,,1.364092,103.84825
2999,AMK 347 Foodhouse,Singapore,Singapore,,1.367649,103.848553
3000,Aiman Cafe,Singapore,Singapore,,1.340048,103.742257
3001,Brewerkz,Singapore,Singapore,,1.305595,103.810942
3002,Crystal Jade La Mian Xiao Long Bao,Singapore,Singapore,chinese,1.310968,103.795636
3003,Tawandang,Singapore,Singapore,,1.305719,103.811588
3004,Singapore Seafood Republic,Singapore,Singapore,,1.257499,103.822605
3005,Astons,Singapore,Singapore,,1.257178,103.822337
3006,,Singapore,Singapore,,1.257315,103.821424
3007,Slappy Cakes,Singapore,Singapore,,1.257157,103.821422
3008,Din Tai Fung,Singapore,Singapore,taiwanese,1.257258,103.820563
3009,Pisco,Singapore,Singapore,,1.256628,103.820375
3010,Harry's,Singapore,Singapore,,1.25746,103.820287
3011,Hard Rock Cafe,Singapore,Singapore,american,1.257265,103.819937
3012,TungLok Heen,Singapore,Singapore,,1.255332,103.820174
3013,osia,Singapore,Singapore,grill;steak_house,1.255452,103.819926
3014,Tim Ho Wan,Singapore,Singapore,,1.334182,103.743435
3015,Miam Miam,Singapore,Singapore,,1.333936,103.743247
3016,umisushi,Singapore,Singapore,japanese,1.333164,103.742382
3017,Les Bouchons,Singapore,Singapore,french,1.281305,103.845695
3018,Alt. Pizza,Singapore,Singapore,pizza,1.311667,103.79544
3019,OverEasy Bar and Diner,Singapore,Singapore,,1.286176,103.854185
3020,Vatan se,Singapore,Singapore,indian,1.296415,103.866746
3021,Canteen 4,Singapore,Singapore,,1.344216,103.685398
3022,Food Loft,Singapore,Singapore,,1.314704,103.882121
3023,Sushi Kou,Singapore,Singapore,japanese,1.276805,103.843822
3024,Teppei,Singapore,Singapore,japanese,1.276791,103.843922
3025,Rasa Rasa @ Teck Whye,Singapore,Singapore,local,1.380376,103.757136
3026,Sinaran Seafood & Catering,Singapore,Singapore,,1.377844,103.755805
3027,Brotzeit,Singapore,Singapore,,1.301184,103.838144
3028,Chabuton,Singapore,Singapore,,1.301361,103.838053
3029,DaeSsikSin,Singapore,Singapore,korean,1.300566,103.838916
3030,Haidilao Hot Pot,Singapore,Singapore,chinese;hotpot,1.300867,103.838183
3031,Paradise Inn,Singapore,Singapore,,1.301133,103.838222
3032,Trattoria,Singapore,Singapore,,1.301072,103.838535
3033,やよい軒,Singapore,Singapore,japanese,1.300674,103.83848
3034,Nantsuttei,Singapore,Singapore,japanese,1.300768,103.83961
3035,Tung Lok Seafood,Singapore,Singapore,,1.300727,103.840001
3036,Hawkerway,Singapore,Singapore,,1.406794,103.749627
3037,Harry's,Singapore,Singapore,,1.274798,103.800368
3038,Hong Kong Street Chun Tat Kee,Singapore,Singapore,chinese;cantonese,1.325748,103.849722
3039,Tandoori Corner,Singapore,Singapore,indian,1.325816,103.850098
3040,,Singapore,Singapore,,1.335207,103.856858
3041,Koufu @ the South Spine,Singapore,Singapore,,1.342454,103.682332
3042,Bread Yard,Singapore,Singapore,sandwich,1.299979,103.787814
3043,Big Eater,Singapore,Singapore,chinese,1.34221,103.692809
3044,Al amaan,Singapore,Singapore,,1.292764,103.768514
3045,Cheng's,Singapore,Singapore,,1.293135,103.768805
3046,Dario,Singapore,Singapore,italian,1.29239,103.768422
3047,Fong Seng Fast Food Nasi Lemak,Singapore,Singapore,,1.293069,103.768758
3048,Hong Kong Kitchen BBQ,Singapore,Singapore,,1.293104,103.768784
3049,Hot & Spicy Nasi Lemak,Singapore,Singapore,malaysian,1.292371,103.768489
3050,Joo Chiat,Singapore,Singapore,,1.292909,103.768622
3051,Putera Putera,Singapore,Singapore,,1.292815,103.768543
3052,Formosa Delights,Singapore,Singapore,,1.293012,103.768704
3053,Salt tapas & bar,Singapore,Singapore,,1.294571,103.853462
3054,Seafood Paradise,Singapore,Singapore,,1.289084,103.862967
3055,IO,Singapore,Singapore,italian,1.362919,103.764412
3056,Din Tai Fung,Singapore,Singapore,taiwanese,1.334294,103.889334
3057,Sō Ramen,Singapore,Singapore,japanese,1.334224,103.889399
3058,Rabbit Carrot Gun,Singapore,Singapore,international;coffee_shop;fish_and_chips;regional;sandwich;chicken,1.304937,103.903171
3059,No Signboard Seafood,Singapore,Singapore,,1.313085,103.882722
3060,Il Clay Pizzeria,Singapore,Singapore,pizza,1.289884,103.845752
3061,Bao Today,Singapore,Singapore,chinese,1.301252,103.83802
3062,Marché,Singapore,Singapore,,1.300926,103.838257
3063,Panamericana,Singapore,Singapore,,1.243612,103.82904
3064,Hei Sushi,Singapore,Singapore,sushi,1.377527,103.954892
3065,Buddy Hoagies,Singapore,Singapore,,1.298504,103.849073
3066,I'm Kim,Singapore,Singapore,barbecue;korean,1.299305,103.848959
3067,Saizeriya,Singapore,Singapore,italian,1.299637,103.847991
3068,Omma,Singapore,Singapore,korean,1.311448,103.794677
3069,,Singapore,Singapore,,1.312624,103.900004
3070,,Singapore,Singapore,,1.312018,103.90063
3071,Evertop Family Restaurant,Singapore,Singapore,regional,1.314151,103.899102
3072,Halal Restaurant,Singapore,Singapore,,1.311953,103.900678
3073,Banh Mi 233,Singapore,Singapore,vietnamese,1.312755,103.90011
3074,Bungkus,Singapore,Singapore,,1.31556,103.89791
3075,Home of Seafood,Singapore,Singapore,regional,1.313287,103.899738
3076,Kak Wan's Kitchen,Singapore,Singapore,regional,1.313867,103.899076
3077,,Singapore,Singapore,,1.312436,103.90015
3078,Minang House,Singapore,Singapore,regional,1.314336,103.898795
3079,,Singapore,Singapore,,1.313546,103.899545
3080,,Singapore,Singapore,,1.313642,103.899679
3081,Otoko Ramen,Singapore,Singapore,,1.287412,103.80508
3082,Daebak Korean Food,Singapore,Singapore,korean,1.302024,103.849886
3083,Royal BBQ & Grill,Singapore,Singapore,indian,1.309266,103.857692
3084,Putien,Singapore,Singapore,chinese,1.309611,103.857356
3085,Arbite,Singapore,Singapore,,1.364143,103.865506
3086,Victor's Kitchen,Singapore,Singapore,chinese,1.300343,103.850572
3087,Ayam Penyet Ria,Singapore,Singapore,,1.304834,103.833754
3088,Bakehouse,Singapore,Singapore,,1.287509,103.805159
3089,Mamanda,Singapore,Singapore,,1.302217,103.860037
3090,Fish & Co.,Singapore,Singapore,,1.339257,103.706413
3091,E-Sarn Thai Cuisine,Singapore,Singapore,thai,1.316706,103.778895
3092,Peach Garden @ The Metropolis,Singapore,Singapore,chinese,1.305961,103.791285
3093,Amano,Singapore,Singapore,italian;pizza,1.324256,103.79669
3094,Pies & Coffee,Singapore,Singapore,,1.305594,103.788037
3095,Ristorante Takada,Singapore,Singapore,italian,1.291628,103.807715
3096,Fifth Season,Singapore,Singapore,chinese;indian,1.307825,103.850585
3097,Me@OUE,Singapore,Singapore,,1.282787,103.853004
3098,Burger Bangor,Indonesia,Central Jakarta,,-6.185314,106.829269
3099,Sui Sen,Indonesia,Central Jakarta,,-6.161511,106.833896
3100,Lanna Thai,Indonesia,Central Jakarta,thai,-6.197391,106.823887
3101,Hacienda,Indonesia,Central Jakarta,mexican,-6.22492,106.801425
3102,Goma ramen,Indonesia,Central Jakarta,japanese,-6.187781,106.824934
3103,Camden Bar,Indonesia,Central Jakarta,,-6.191217,106.837527
3104,Skye,Indonesia,Central Jakarta,,-6.196818,106.822637
3105,Midori,Indonesia,Central Jakarta,japanese,-6.186865,106.826612
3106,Ikkudo Ichi,Indonesia,Central Jakarta,japanese,-6.195082,106.82028
3107,Sushi Tei,Indonesia,Central Jakarta,japanese,-6.19513,106.820329
3108,PizzaExpress,Indonesia,Central Jakarta,pizza,-6.195202,106.820351
3109,Pancious,Indonesia,Central Jakarta,,-6.195172,106.820124
3110,Marche,Indonesia,Central Jakarta,,-6.195071,106.820124
3111,Huk Family Resto,Indonesia,Central Jakarta,,-6.176065,106.859767
3112,Pizza Hut,Indonesia,Central Jakarta,pizza,-6.186772,106.823569
3113,Bakmi GM Sunda,Indonesia,Central Jakarta,,-6.188779,106.824312
3114,Melly's Garden Bar & Resto,Indonesia,Central Jakarta,,-6.184055,106.830398
3115,Warunk Upnormal,Indonesia,Central Jakarta,,-6.176376,106.87261
3116,Bakoel Koffie,Indonesia,Central Jakarta,,-6.18791,106.836907
3117,Bangi Kopitiam Sabang,Indonesia,Central Jakarta,,-6.186045,106.825169
3118,Joni Steak,Indonesia,Central Jakarta,,-6.161656,106.831
3119,Martabakku Menteng,Indonesia,Central Jakarta,pizza,-6.187756,106.829785
3120,Lara Djonggrang,Indonesia,Central Jakarta,,-6.194213,106.836173
3121,Salero Jumbo Padang Restaurant,Indonesia,Central Jakarta,,-6.189463,106.824181
3122,Station Cafe,Indonesia,Central Jakarta,indonesian;tea,-6.176922,106.830948
3123,Madam Ching,Indonesia,Central Jakarta,,-6.198929,106.839748
3124,Rempah Iting,Indonesia,Central Jakarta,,-6.188837,106.824557
3125,,Indonesia,Central Jakarta,indonesian,-6.167163,106.827512
3126,,Indonesia,Central Jakarta,indonesian,-6.1904,106.837963
3127,,Indonesia,Central Jakarta,,-6.153058,106.853655
3128,Central Restaurant Mangga Besar,Indonesia,Central Jakarta,chinese,-6.148248,106.830201
3129,,Indonesia,Central Jakarta,,-6.197618,106.836699
3130,,Indonesia,Central Jakarta,,-6.194264,106.820553
3131,Misticanza @ Sahid Sudirman Residence,Indonesia,Central Jakarta,,-6.209985,106.819733
3132,Ampera 2 Tak Cikini,Indonesia,Central Jakarta,regional;sunda,-6.195348,106.840026
3133,,Indonesia,Central Jakarta,,-6.13929,106.825313
3134,Ya Udah Bistro,Indonesia,Central Jakarta,,-6.187498,106.830546
3135,Ayam Goreng Suharti,Indonesia,Central Jakarta,,-6.18718,106.830969
3136,,Indonesia,Central Jakarta,asian,-6.163137,106.826617
3137,Garuda Padang,Indonesia,Central Jakarta,padang,-6.186856,106.825242
3138,Merica Asian & Western Restaurant,Indonesia,Central Jakarta,indonesian;chinese;western,-6.202373,106.801493
3139,,Indonesia,Central Jakarta,indonesian,-6.192862,106.821562
3140,,Indonesia,Central Jakarta,,-6.190227,106.858751
3141,Restoran Padang Sederhana Sudirman Park,Indonesia,Central Jakarta,indonesian,-6.205185,106.816986
3142,Pondok Wulan 1001,Indonesia,Central Jakarta,indonesian;fish;regional;tea;seafood;thai;asian,-6.186053,106.82508
3143,,Indonesia,Central Jakarta,japanese;indonesian;chinese;noodles;asian,-6.169846,106.829902
3144,,Indonesia,Central Jakarta,,-6.187134,106.821236
3145,,Indonesia,Central Jakarta,,-6.183446,106.823698
3146,,Indonesia,Central Jakarta,,-6.183497,106.820722
3147,CFC,Indonesia,Central Jakarta,chicken,-6.184245,106.811164
3148,,Indonesia,Central Jakarta,international,-6.186652,106.821187
3149,,Indonesia,Central Jakarta,indonesian,-6.183141,106.829922
3150,¿ Por que no ?,Indonesia,Central Jakarta,spanish,-6.197959,106.828662
3151,,Indonesia,Central Jakarta,,-6.198454,106.837488
3152,,Indonesia,Central Jakarta,indonesian,-6.188411,106.818799
3153,JimBARan Lounge,Indonesia,Central Jakarta,,-6.209032,106.819802
3154,Madagaskar,Indonesia,Central Jakarta,,-6.225894,106.800241
3155,Remboelan,Indonesia,Central Jakarta,indonesian;regional,-6.225559,106.798924
3156,,Indonesia,Central Jakarta,,-6.172888,106.811677
3157,,Indonesia,Central Jakarta,,-6.166107,106.808635
3158,Aroem,Indonesia,Central Jakarta,indonesian,-6.172019,106.821453
3159,,Indonesia,Central Jakarta,,-6.160807,106.813138
3160,,Indonesia,Central Jakarta,,-6.160409,106.815866
3161,,Indonesia,Central Jakarta,,-6.168346,106.814294
3162,,Indonesia,Central Jakarta,indonesian,-6.179222,106.817901
3163,,Indonesia,Central Jakarta,,-6.179432,106.813942
3164,Nasi Uduk Kebon Kacang Puas Hati Ibu Tati,Indonesia,Central Jakarta,,-6.187976,106.818678
3165,,Indonesia,Central Jakarta,,-6.173667,106.811906
3166,,Indonesia,Central Jakarta,,-6.197346,106.852246
3167,,Indonesia,Central Jakarta,indonesian,-6.195846,106.840397
3168,,Indonesia,Central Jakarta,,-6.197018,106.848744
3169,,Indonesia,Central Jakarta,,-6.200047,106.843891
3170,,Indonesia,Central Jakarta,indonesian,-6.188315,106.836344
3171,,Indonesia,Central Jakarta,,-6.188102,106.836675
3172,,Indonesia,Central Jakarta,,-6.187454,106.827811
3173,D'COST Sabang,Indonesia,Central Jakarta,,-6.183916,106.824703
3174,,Indonesia,Central Jakarta,,-6.185082,106.832807
3175,,Indonesia,Central Jakarta,,-6.187293,106.827336
3176,The Atjeh Connection,Indonesia,Central Jakarta,acehnese,-6.185783,106.824962
3177,Bakso Kesanda,Indonesia,Central Jakarta,regional;meatball;bakso,-6.176201,106.8611
3178,,Indonesia,Central Jakarta,,-6.183381,106.827177
3179,Cinto Minang,Indonesia,Central Jakarta,indonesian,-6.182793,106.826327
3180,Kalasey,Indonesia,Central Jakarta,indonesian,-6.201154,106.822338
3181,Ikan Tude Manado,Indonesia,Central Jakarta,indonesian,-6.201968,106.823408
3182,,Indonesia,Central Jakarta,indonesian,-6.206541,106.817292
3183,CFC,Indonesia,Central Jakarta,chicken,-6.173787,106.843847
3184,Pizza Hut,Indonesia,Central Jakarta,pizza,-6.167329,106.828149
3185,Ajag Ajig,Indonesia,Central Jakarta,,-6.167289,106.82779
3186,,Indonesia,Central Jakarta,,-6.162923,106.824764
3187,,Indonesia,Central Jakarta,japanese,-6.162872,106.824887
3188,,Indonesia,Central Jakarta,chinese,-6.162962,106.82464
3189,Iga Bakar Tekko,Indonesia,Central Jakarta,,-6.163368,106.824772
3190,Daun Muda Soulfood by Peresthu - Menteng,Indonesia,Central Jakarta,indonesian,-6.195864,106.824813
3191,,Indonesia,Central Jakarta,chinese,-6.175049,106.839573
3192,,Indonesia,Central Jakarta,indonesian,-6.161735,106.844647
3193,,Indonesia,Central Jakarta,,-6.16245,106.840586
3194,,Indonesia,Central Jakarta,indonesian,-6.189271,106.83577
3195,,Indonesia,Central Jakarta,,-6.192874,106.836495
3196,,Indonesia,Central Jakarta,,-6.194213,106.836767
3197,,Indonesia,Central Jakarta,,-6.199385,106.837531
3198,Paloma Bistro,Indonesia,Central Jakarta,,-6.197313,106.828336
3199,Tamnak Thai,Indonesia,Central Jakarta,thai,-6.196639,106.82846
3200,Sate Khas Senayan,Indonesia,Central Jakarta,indonesian,-6.196337,106.82851
3201,Burgreens,Indonesia,Central Jakarta,,-6.187412,106.828973
3202,,Indonesia,Central Jakarta,barbecue;brazilian,-6.208021,106.817828
3203,,Indonesia,Central Jakarta,chicken,-6.176267,106.810586
3204,,Indonesia,Central Jakarta,,-6.176082,106.859611
3205,,Indonesia,Central Jakarta,,-6.170252,106.821204
3206,,Indonesia,Central Jakarta,,-6.207995,106.817793
3207,Baso Malang Oasis,Indonesia,Central Jakarta,,-6.175525,106.844633
3208,American Grill,Indonesia,Central Jakarta,american,-6.199993,106.822647
3209,Kella Kella,Indonesia,Central Jakarta,indonesian,-6.202312,106.800809
3210,,Indonesia,Central Jakarta,,-6.149055,106.833086
3211,,Indonesia,Central Jakarta,chinese;indonesian;indian;asian,-6.148837,106.829072
3212,Martabak Pecenongan 78 - Slipi,Indonesia,Central Jakarta,,-6.199888,106.801317
3213,Solaria,Indonesia,Central Jakarta,indonesian,-6.195125,106.817454
3214,,Indonesia,Central Jakarta,,-6.210436,106.804578
3215,,Indonesia,Central Jakarta,,-6.196093,106.820955
3216,,Indonesia,Central Jakarta,,-6.195867,106.820811
3217,Oku,Indonesia,Central Jakarta,japanese;sushi,-6.195009,106.822019
3218,,Indonesia,Central Jakarta,,-6.193157,106.815344
3219,,Indonesia,Central Jakarta,,-6.198095,106.81427
3220,,Indonesia,Central Jakarta,,-6.194922,106.817146
3221,,Indonesia,Central Jakarta,,-6.20421,106.816555
3222,Padang Merdeka,Indonesia,Central Jakarta,indonesian;minang,-6.164618,106.820581
3223,,Indonesia,Central Jakarta,,-6.191488,106.823316
3224,,Indonesia,Central Jakarta,,-6.193095,106.815176
3225,Tony Roma's,Indonesia,Central Jakarta,barbecue,-6.198993,106.822668
3226,,Indonesia,Central Jakarta,,-6.207956,106.817873
3227,Arkamaya Kitchen,Indonesia,Central Jakarta,indonesian,-6.202348,106.800845
3228,La Posta,Indonesia,Central Jakarta,argentinian,-6.207961,106.818884
3229,,Indonesia,Central Jakarta,,-6.208935,106.818143
3230,Waki,Indonesia,Central Jakarta,japanese,-6.201226,106.82232
3231,,Indonesia,Central Jakarta,sushi,-6.209065,106.818185
3232,Ayam & Bebek Kremes Kriuuuk,Indonesia,Central Jakarta,indonesian;chicken,-6.197233,106.817415
3233,Dapur Cianjur - Thamrin Residences,Indonesia,Central Jakarta,indonesian,-6.197101,106.817418
3234,PHD (Pizza Hut Delivery),Indonesia,Central Jakarta,,-6.196993,106.817421
3235,Sushi Tei,Indonesia,Central Jakarta,sushi,-6.227672,106.797622
3236,Bumbu Desa,Indonesia,Central Jakarta,,-6.194635,106.839224
3237,Iceberg,Indonesia,Central Jakarta,,-6.194472,106.839265
3238,Al Jazeerah,Indonesia,Central Jakarta,,-6.192925,106.840185
3239,Dapur Indonesia Warung Desa,Indonesia,Central Jakarta,indonesian,-6.186289,106.825047
3240,Nasi Gudeg Bu A’am,Indonesia,Central Jakarta,,-6.206099,106.807718
3241,En Dining,Indonesia,Central Jakarta,,-6.226903,106.798007
3242,CFC,Indonesia,Central Jakarta,chicken,-6.176219,106.830606
3243,,Indonesia,Central Jakarta,,-6.18703,106.831383
3244,Ippudo,Indonesia,Central Jakarta,ramen,-6.21272,106.803596
3245,Gyu-Kaku,Indonesia,Central Jakarta,japanese;barbecue,-6.212285,106.803894
3246,Mie Alip,Indonesia,Central Jakarta,,-6.160548,106.823016
3247,Otto Trattoria Italiana,Indonesia,Central Jakarta,italian,-6.208738,106.818413
3248,Gado Gado Boplo,Indonesia,Central Jakarta,,-6.192189,106.841948
3249,Martabak Markobar,Indonesia,Central Jakarta,,-6.192213,106.841908
3250,Upnormal Cafe,Indonesia,Central Jakarta,,-6.193201,106.841005
3251,Mie Keriting Luwes,Indonesia,Central Jakarta,noodle,-6.202392,106.82454
3252,Gioi Menteng,Indonesia,Central Jakarta,,-6.197394,106.823859
3253,Restaurant Hadramout,Indonesia,Central Jakarta,,-6.206123,106.848654
3254,Sudestada,Indonesia,Central Jakarta,,-6.192163,106.824044
3255,Ayam Penyet Cabe Ijo AA Sipit,Indonesia,Central Jakarta,,-6.194377,106.820614
3256,Claypot Popo,Indonesia,Central Jakarta,,-6.18393,106.824949
3257,Bakso Arsad,Indonesia,Central Jakarta,,-6.182854,106.861875
3258,The Acre Restaurant,Indonesia,Central Jakarta,,-6.198767,106.828002
3259,Pablo All Dining And Bar,Indonesia,Central Jakarta,,-6.193585,106.818606
3260,Nasi Bebek Berkah Stasiun Juanda,Indonesia,Central Jakarta,,-6.167245,106.830855
3261,Coto Makassar Senen Syamsul Daeng Ngawing,Indonesia,Central Jakarta,,-6.18037,106.842772
3262,Soto Betawi Globe H Oji,Indonesia,Central Jakarta,,-6.161177,106.8331
